@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {'class 1','class 2'}

@data
151,148.333328,23.866667,146.608688,39.430832,146.07843,141.046432,140.169998,351.820038,'class 1'
150,149.5,14.7,147.652176,18.782608,144.013077,136.394562,138.10408,402.697479,'class 1'
147,145.666672,18.266666,142,68,140.823532,147.001541,136.331314,425.185272,'class 1'
129,127.5,44.299999,129.391312,56.52174,139.470581,237.23761,141.31424,284.825592,'class 1'
130,132.333328,35.866665,134.521744,95.442688,142.366013,211.404633,141.020813,298.402344,'class 1'
143,142.5,63.099998,141.739136,83.3834,143.941177,166.713623,139.801392,337.247833,'class 1'
155,150.666672,26.666666,146.82608,30.87747,143.54248,142.710358,137.914139,397.201813,'class 1'
156,151.166672,15.766666,145.91304,42.719368,142.235291,120.246902,135.702515,450.8255,'class 1'
145,142,98,140.17392,107.1502,139.503265,108.185844,133.823074,472.418335,'class 1'
135,134.833328,64.566666,135.391312,106.612648,139.091507,219.557358,138.74762,339.711426,'class 1'
143,142.833328,45.766666,142,74.909088,140.653595,204.885788,137.392883,380.514771,'class 1'
153,150,18.799999,146,36.454544,140.908493,184.00473,135.243713,439.193146,'class 1'
151,147.666672,66.666664,144.043472,80.225296,139.699341,172.106384,133.006943,492.635376,'class 1'
134,135.833328,140.566666,138.217392,123.268776,137.320267,155.600708,130.932358,510.811401,'class 1'
122,128,138.800003,132.82608,173.422928,136.104568,234.410049,136.287949,384.741669,'class 1'
136,137,112.400002,139.478256,126.988144,137.111115,260.757324,134.74501,427.816864,'class 1'
147,144.833328,39.766666,142.304352,103.948616,137.392151,272.292572,132.453598,480.810547,'class 1'
142,141.166672,82.166664,139.217392,159.450592,136.15033,263.115417,130.084122,524.420837,'class 1'
127,131,158.800003,133.695648,169.221344,132.38562,351.251648,131.763229,466.413513,'class 1'
141,136.5,117.099998,133.82608,257.059296,131.862747,396.316559,129.504776,504.626923,'class 1'
138,129.833328,266.966675,129.08696,343.810272,130.986923,379.631409,127.213356,536.985718,'class 1'
112,113.833336,64.166664,119.347824,111.055336,128.248367,165.885284,125.998138,416.346039,'class 1'
116,119.833336,62.566666,122.304344,73.221344,124.444443,224.090637,124.071938,476.14328,'class 1'
113,114.833336,102.166664,119.695656,145.584976,130.888885,187.730988,127.102081,375.214783,'class 1'
110,116.833336,37.766666,123.95652,124.04348,128.764709,202.194275,124.777878,439.12735,'class 1'
118,119.666664,45.866665,124.217392,80.541504,124.738564,274.681213,122.466255,496.90686,'class 1'
121,119.833336,66.166664,121.565216,128.075104,117.823532,401.804169,119.767365,538.988403,'class 1'
111,111.833336,158.96666,110.869568,253.209488,109.15686,439.343658,116.74501,546.280396,'class 1'
121,123.166664,129.366669,125.478264,206.897232,131.444443,199.919586,126.774033,411.706818,'class 1'
124,125.666664,122.666664,129.260864,157.383392,129.274506,217.174149,123.801117,473.299957,'class 1'
123,124.666664,63.866665,128.869568,103.482216,124.875816,314.570007,120.865898,527.968689,'class 1'
116,124,54.400002,122.91304,147.264816,117.862747,437.171814,117.545135,561.822449,'class 1'
118,110.333336,114.666664,110.565216,284.347839,108.803925,469.448151,114.004333,557.271667,'class 1'
107,110.833336,87.366669,121.95652,153.770752,134.978424,180.876343,133.388489,304.141815,'class 1'
107,115.166664,109.366669,124.04348,209.67984,134.539474,183.534851,130.12796,389.775848,'class 1'
130,131.333328,233.46666,130.91304,209.083008,132.61438,188.514786,126.51635,462.343231,'class 1'
142,135.833328,85.76667,135.217392,145.996048,129.993469,214.993378,122.789963,537.5,'class 1'
129,133.5,71.099998,132.08696,117.173912,125.281044,328.308655,119.134995,584.870667,'class 1'
133,124.5,94.699997,123.739128,156.837952,118.137253,455.856049,115.276039,598.941956,'class 1'
99,94.166664,117.76667,96.173912,216.78656,99.405228,440.676819,108.111885,552.372009,'class 1'
103,115.833336,120.566666,124.782608,159.450592,136.3741,153.945984,133.529984,354.926483,'class 1'
110,119.166664,213.366669,127.782608,181.35968,135.440796,159.771301,129.807526,452.312744,'class 1'
140,134.833328,173.766663,133.434784,174.984192,133.169937,175.694611,125.675919,544.651794,'class 1'
144,140.5,48.700001,136.347824,117.328064,130.163391,228.624435,121.409851,626.584412,'class 1'
129,132.333328,95.866669,131.304352,160.312256,125.091507,347.767883,117.251335,661.750977,'class 1'
118,120,84.400002,119.391304,236.976288,118.006538,458.506531,113.014755,655.77478,'class 1'
122,121.5,93.900002,128.391312,136.976288,137.446045,138.973511,132.943649,433.366577,'class 1'
128,128,122.800003,130.304352,132.221344,136.118423,148.899796,128.809677,548.983093,'class 1'
142,138.166672,26.566668,134.565216,81.347824,133.183014,187.729446,124.240829,653.22467,'class 1'
138,137.333328,24.666666,134.521744,98.351776,129.53595,257.789825,119.783455,720.644226,'class 1'
131,125.166664,86.966667,125.869568,204.027664,124.392159,351.66098,115.440498,742.163147,'class 1'
96,99.5,113.5,102.826088,208.604736,108.633987,450.983582,106.731133,658.542236,'class 1'
130,129.166672,33.366665,130.478256,92.715416,138.712234,141.191956,131.657074,542.501709,'class 1'
135,134,40.400002,131.869568,68.57312,136.243423,153.443665,127.206451,669.658081,'class 1'
141,136.5,25.9,132.782608,49.996048,132.130722,215.430176,122.443016,765.086304,'class 1'
135,130.166672,80.966667,128.956528,134.588928,127.725487,297.476776,117.981415,810.56897,'class 1'
119,120.166664,192.166672,119.608696,230.794464,122.091507,386.75473,113.82682,808.040222,'class 1'
128,130.333328,28.266666,132.347824,51.600792,135.76973,218.125443,125.418282,785.466431,'class 1'
128,129.833328,60.566666,129.347824,89.418976,130.013077,275.947205,120.826561,854.470886,'class 1'
125,122.5,105.5,123.08696,166.537552,124.437912,361.063568,116.578064,875.617126,'class 1'
120,118.333336,165.866669,120.590912,202.538956,126.598289,204.397583,136.464584,266.238159,'class 1'
127,127.800003,219.699997,127.6875,219.429169,126.912086,176.658859,134.457138,255.164291,'class 1'
138,133.666672,81.866669,129.954544,153.950211,127.495728,168.717651,135.43869,254.961441,'class 1'
132,130.833328,57.766666,128.91304,112.173912,128.251801,150.653534,136.770981,258.402466,'class 1'
131,131.800003,59.200001,132.875,120.116669,131.164841,150.983643,133.276184,236.36557,'class 1'
143,139.666672,26.266666,136.136368,58.980518,130.324783,136.203949,134.284744,239.117996,'class 1'
138,137.5,33.099998,135.608688,65.430832,129.712234,121.467316,135.328537,250.252075,'class 1'
129,129.333328,74.666664,129.869568,99.845848,129.888153,104.801979,136.251617,268.212189,'class 1'
123,128.800003,74.199997,133.25,63.933334,134.945053,106.119171,131.928574,211.777084,'class 1'
143,138.333328,59.066666,137.318176,50.417747,133.264954,105.179192,132.957764,224.275162,'class 1'
142,140.333328,7.466667,138.130432,39.75494,131.618698,118.585442,133.889694,240.825745,'class 1'
136,134.666672,59.866665,133.869568,83.845848,130.710526,107.081215,134.601074,265.019379,'class 1'
122,125.666664,119.466667,127.782608,128.996048,130.104568,113.56794,135.088211,297.114227,'class 1'
123,128.199997,43.200001,135.6875,96.095833,136.670334,88.334557,131.306351,188.266891,'class 1'
139,138,64,138,59.714287,134.803421,96.969643,132.155319,199.260971,'class 1'
142,140.666672,3.066667,139.17392,32.150196,132.877701,112.803772,132.761398,218.484421,'class 1'
138,137.5,23.9,135.434784,62.711464,131.197372,121.709129,133.113983,253.864288,'class 1'
134,130.333328,59.466667,131.08696,113.355728,129.666672,122.736839,133.289398,300.021332,'class 1'
127,128.333328,106.666664,126.347824,102.055336,128.941177,116.068886,133.114319,344.944122,'class 1'
127,138.399994,168.800003,140.3125,100.629166,136.175827,124.168739,131.434921,173.26683,'class 1'
145,141.5,63.099998,139.454544,70.35498,134.632477,127.993073,131.833786,177.238373,'class 1'
142,138.166672,42.966667,136.608688,101.612648,133.035965,129.020432,132.021576,196.767838,'class 1'
131,131.833328,140.96666,132.956528,144.40712,131.631577,130.896484,131.85054,244.323166,'class 1'
122,127.333336,135.066666,129.391312,130.976288,129.647064,132.729874,131.614471,303.508972,'class 1'
136,126.833336,29.366667,127.173912,74.241104,127.986931,122.328773,131.004654,361.256714,'class 1'
121,126.666664,33.066666,125.260872,69.201584,126.588234,136.085907,130.20871,412.188416,'class 1'
154,145.600006,120.800003,142.4375,83.32917,134.857147,167.723816,132.255554,165.141266,'class 1'
149,144,78.400002,138.409088,135.872299,133.717941,156.53183,132.040878,162.557678,'class 1'
129,130.333328,215.066666,131.695648,239.7668,132.949646,146.367004,131.505997,186.341507,'class 1'
114,118.5,188.300003,125,229.636368,132.164474,139.489319,130.74086,241.873566,'class 1'
106,116.333336,150.666672,123.521736,166.260864,130.209152,137.850708,130.011887,309.640717,'class 1'
145,146.600006,29.299999,143.125,126.51667,133.505493,187.963852,133.528564,159.85849,'class 1'
139,136.833328,157.766663,136.090912,221.705627,132.487183,182.355438,132.749313,160.032578,'class 1'
113,118.666664,186.666672,124.91304,244.264816,132.532379,172.163803,131.495209,192.63443,'class 1'
100,106.5,56.299999,117.608696,141.976288,132.052628,163.083298,130.07312,257.38324,'class 1'
138,135,132.399994,132.818176,237.393936,132.324783,196.669464,133.502731,165.860153,'class 1'
113,115.666664,155.46666,120.782608,188.450592,132.338135,194.645706,131.646286,208.089615,'class 1'
138,134.333328,193.866669,130.22728,249.326843,132.512817,212.734741,134.275208,180.898239,'class 1'
156,154.600006,84.300003,154.5,102.666664,151.021973,188.421738,132.857147,690.151245,'class 1'
168,164.199997,44.200001,160.6875,80.895836,152.8022,197.804886,130.588882,782.843445,'class 1'
160,158.833328,53.366665,157.409088,82.158012,146.358978,331.335541,126.788826,867.411011,'class 1'
155,154,38.400002,150.391312,131.0672,138.690643,533.229675,123.447243,908.746887,'class 1'
164,165.399994,12.8,164.5625,28.395834,154.395599,194.441757,129.030151,835.673157,'class 1'
164,162.666672,14.266666,159.72728,69.064934,146.658127,409.58902,125.433243,892.229492,'class 1'
157,152.666672,76.26667,149.91304,219.537552,137.669067,696.252014,122.402878,908.581787,'class 1'
161,164.399994,19.299999,164.1875,33.495834,153.989014,222.966537,128.361908,865.073914,'class 1'
163,161,36.400002,158.363632,121.099564,145.760681,494.493958,124.826973,903.731262,'class 1'
149,148.166672,188.96666,146.260864,317.019775,136.064743,832.278381,121.942444,903.312439,'class 1'
172,166,19.5,162.5,34.266666,151.978027,251.421738,128.098419,874.56897,'class 1'
164,160.666672,80.666664,156.545456,136.735931,143.478638,562.958618,124.664848,897.895691,'class 1'
146,145.5,196.300003,143.652176,389.14624,133.3741,909.888,121.875298,889.919617,'class 1'
169,165.800003,28.200001,159.4375,66.929169,149.406601,265.955078,128.030151,859.504639,'class 1'
164,159.5,84.699997,154,156.761902,140.538467,573.561035,124.523163,882.006958,'class 1'
150,144,194.800003,140.869568,382.300385,131.122299,871.253052,121.910072,862.91748,'class 1'
158,154.800003,109.699997,155,134,146.670334,269.690125,128.258728,817.390808,'class 1'
146,149.166672,123.76667,150.181824,156.346313,139.10257,497.213531,124.510902,845.81366,'class 1'
137,139.333328,199.866669,138.130432,410.754944,130.654678,767.99585,121.946045,824.749756,'class 1'
143,146.199997,64.699997,150.5625,63.595833,145.56044,236.337967,128.476196,756.195801,'class 1'
137,144.833328,26.166666,146.318176,153.179657,139.452988,402.025787,124.722069,791.507935,'class 1'
127,128.285721,45.904762,130.6875,83.060486,127.909088,212.62114,126.096802,364.923492,'class 1'
118,120.85714,92.476189,121.25,173.483871,124.86364,274.727509,124.782158,403.402649,'class 1'
129,128.714279,54.238094,129,98.064514,125.994949,232.329926,125.814125,385.478821,'class 1'
132,133.857147,57.809525,132,115.6129,125.681816,218.7155,126.239403,371.912872,'class 1'
132,131.714279,192.238098,129,176,124.474747,226.859772,126.304832,348.253723,'class 1'
117,117.428574,167.285721,118.96875,240.224792,122.151512,235.601288,126.206688,322.812897,'class 1'
99,105.428574,128.285721,106.5,145.6129,114.419189,350.407135,122.792717,449.749573,'class 1'
123,114.714287,120.904762,113.90625,152.603836,119.626259,331.270782,123.753342,443.304169,'class 1'
129,125.285713,68.904762,123.1875,143.383072,123.580811,306.833527,124.784546,431.798889,'class 1'
137,133.428574,76.952377,131.34375,109.9748,125.954544,269.728882,125.467308,419.2677,'class 1'
143,139.142853,73.476189,134.125,151.403229,126.292931,253.040665,125.577263,405.882874,'class 1'
146,136.571426,162.619049,130.78125,230.434479,125.237373,247.948441,125.337296,387.237823,'class 1'
125,122.428574,205.952377,122.15625,283.748993,123.373741,242.448441,124.94651,363.686371,'class 1'
103,108.85714,97.809525,113.78125,151.14415,121.055557,230.956284,124.902672,338.324341,'class 1'
109,107.14286,87.14286,105.5,126.3871,108.590912,322.557678,122.740715,467.71933,'class 1'
111,108.714287,68.238098,111.0625,144.060486,114.464645,365.752563,123.383362,468.832855,'class 1'
113,117.14286,53.809525,118.1875,167.189514,120.232323,395.610718,124.079498,464.632324,'class 1'
129,128,106.666664,127.8125,169.8992,125.065659,380.762177,124.729568,455.914917,'class 1'
142,138.285721,57.238094,134.96875,128.353836,128.131317,332.206024,124.991081,445.935974,'class 1'
146,142,22.333334,137.875,128.629028,129,308.751282,124.902672,431.820251,'class 1'
142,139.714279,131.571426,135.65625,178.039322,127.984848,299.659668,124.488113,416.51474,'class 1'
121,127.571426,176.952377,128.6875,237.383072,126.126259,272.395142,123.951706,394.029633,'class 1'
108,114.285713,61.904762,120,168.064514,123.873741,237.928146,123.857353,369.689667,'class 1'
113,111.285713,63.57143,117.0625,87.7379,121.333336,201.025375,124.151558,353.602295,'class 1'
110,108.571426,58.952381,107.46875,121.03125,107,273.53299,123.049774,478.860718,'class 1'
109,111.571426,118.285713,112.03125,204.41835,111.242424,354.60083,123.729568,483.516418,'class 1'
109,114.85714,149.809525,116.34375,210.813507,117.525253,431.986664,124.190193,485.82254,'class 1'
120,120.714287,129.571426,124.46875,248.128021,123.994949,457.852753,124.627785,481.533478,'class 1'
136,135.857147,101.14286,133.78125,223.208664,129.333328,424.781738,124.927933,476,'class 1'
144,144.142853,31.809525,142,129.290329,132.545456,361.15274,124.864044,466.822388,'class 1'
143,144.857147,18.476191,144.3125,86.479836,133.34343,334.378906,124.539375,453.154205,'class 1'
146,143.571426,82.952377,141.28125,138.015121,132.146469,333.486053,123.968796,435.866669,'class 1'
140,136.857147,140.142853,134.78125,223.208664,129.964645,312.72464,123.328377,417.257141,'class 1'
124,125.285713,192.571426,127.125,192.370972,127.035355,254.450516,123.100296,395.416687,'class 1'
105,117.714287,43.238094,123.1875,94.7379,123.904037,202.807999,123.381126,383.025635,'class 1'
119,115.428574,92.952377,113.09375,161.958664,111.540405,306.523743,124.283806,493.184814,'class 1'
128,122.571426,145.619049,118.78125,257.466736,116.348488,403.781494,124.975479,494.638062,'class 1'
128,125.285713,160.571426,124.84375,264.652222,122.909088,505.057678,125.430908,498.997833,'class 1'
123,131.571426,138.952377,133.1875,263.318542,129.777771,510.46814,125.592125,497.113068,'class 1'
147,144.285721,125.238098,143.1875,203.641129,135.222229,445.544281,125.551262,496.064667,'class 1'
152,152.285721,71.238098,149.8125,131.318542,138.469696,358.514313,125.271919,484.166901,'class 1'
147,150.285721,69.571426,151.09375,114.66835,139,312.822327,124.636703,473.374969,'class 1'
152,149.285721,29.904762,147.34375,109.265121,136.984848,314.116516,123.884102,457.188049,'class 1'
151,147,43.333332,142.1875,126.028229,133.717178,320.518585,123.209511,441.257202,'class 1'
137,136.428574,112.952377,134.3125,186.608871,129.681824,277.66983,122.757057,421.894104,'class 1'
121,122.14286,88.809525,128.875,95.080643,125.833336,222.921326,122.829124,409.726898,'class 1'
122,125.571426,19.619047,125.90625,40.023186,122.772728,171.171432,123.361069,398.010803,'class 1'
102,107.571426,90.285713,112.53125,103.03125,115.42424,274.255646,125.05201,500.047852,'class 1'
120,119.14286,149.142853,118.1875,212.802414,117.681816,369.476929,125.830612,505.453827,'class 1'
138,132.571426,84.619049,127,237.354843,122.42424,483.859711,126.532692,502.170319,'class 1'
135,136.571426,75.285713,134,210.322586,128.944443,565.027344,126.898956,499.384583,'class 1'
142,140.428574,100.619049,141.59375,170.248993,136.146469,532.095215,126.803864,503.50351,'class 1'
155,152.571426,72.952377,149.96875,142.934479,141.595963,420.658264,126.609955,504.281219,'class 1'
